customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1767-TGTKO,Female,0.0,Yes,Yes,0.1111111111111111,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.27064676616915423,411.75,No
8439-LTUGF,Male,0.0,No,No,0.1388888888888889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.01741293532338306,198.6,No
8805-JNRAZ,Female,0.0,No,No,0.027777777777777776,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0.3079601990049751,103.7,No
5089-IFSDP,Female,0.0,Yes,No,0.8055555555555555,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9074626865671641,6144.55,Yes
6418-HNFED,Male,0.0,Yes,No,0.7083333333333333,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6467661691542288,4089.45,No
0206-OYVOC,Female,0.0,Yes,Yes,0.6388888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.009950248756218888,864.2,No
7291-CDTMJ,Male,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.013930348258706454,19.65,No
7128-GGCNO,Male,0.0,No,No,0.6388888888888888,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5427860696517413,3249.4,No
0237-YFUTL,Female,0.0,Yes,No,0.6944444444444444,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9094527363184081,5405.8,No
7691-KGKGP,Male,0.0,Yes,Yes,0.736111111111111,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),0.46517412935323377,3363.8,No
6710-HSJRD,Male,0.0,Yes,No,0.8472222222222222,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.953731343283582,7132.15,No
3675-EQOZA,Male,0.0,No,No,0.06944444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.023880597014925342,93.55,No
0840-DCNZE,Male,0.0,No,No,0.6527777777777778,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.6835820895522388,4138.9,No
1732-FEKLD,Female,0.0,No,No,0.75,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),0.7611940298507462,5121.75,No
9862-KJTYK,Male,0.0,No,Yes,0.2638888888888889,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.07064676616915422,566.1,No
0479-HMSWA,Female,0.0,No,Yes,0.3611111111111111,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.8676616915422884,2715.3,No
5854-KSRBJ,Male,0.0,Yes,Yes,0.9722222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07114427860696515,1782.05,No
0365-BZUWY,Male,0.0,Yes,No,0.2361111111111111,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8388059701492537,1742.5,No
4817-VYYWS,Female,0.0,No,No,0.41666666666666663,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8154228855721393,2983.8,Yes
5701-SVCWR,Female,0.0,No,Yes,0.013888888888888888,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.057213930348258696,24,No
3129-AAQOU,Female,0.0,Yes,Yes,0.2638888888888889,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07313432835820893,485.9,No
4922-CVPDX,Female,0.0,Yes,No,0.3611111111111111,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.5497512437810945,1905.7,No
1396-QWFBJ,Female,0.0,Yes,Yes,0.29166666666666663,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5552238805970149,1565.7,Yes
1357-BIJKI,Male,0.0,Yes,No,0.6944444444444444,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,0.7960199004975124,4858.7,No
1099-BTKWT,Female,0.0,Yes,No,0.9444444444444444,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.3597014925373134,3723.65,No
5299-SJCZT,Male,0.0,No,No,0.041666666666666664,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8288557213930349,298.35,Yes
2018-PZKMU,Male,0.0,Yes,Yes,0.125,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.8442786069651741,970.45,No
7340-KEFQE,Female,0.0,Yes,Yes,0.7083333333333333,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.15870646766169155,1782,No
4570-QHXHL,Female,0.0,No,No,0.125,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2537313432835821,405.7,No
2403-BCASL,Male,1.0,Yes,Yes,0.5694444444444444,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9323383084577114,4534.9,Yes
7392-YYPYJ,Male,0.0,No,No,0.3055555555555555,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8199004975124379,2415.95,No
2898-LSJGD,Female,0.0,Yes,Yes,0.29166666666666663,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.37512437810945276,1157.05,Yes
2223-GDSHL,Male,0.0,Yes,Yes,0.986111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9731343283582089,8297.5,No
7359-PTSXY,Male,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2736318407960199,45.75,Yes
9470-RTWDV,Male,0.0,Yes,Yes,0.3611111111111111,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.6343283582089552,2083.1,No
2176-OSJUV,Male,0.0,Yes,No,0.986111111111111,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.4666666666666667,4681.75,No
9348-YVOMK,Male,0.0,No,No,0.05555555555555555,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2641791044776119,176.2,No
8104-OSKWT,Female,0.0,No,No,0.16666666666666666,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.6124378109452736,1001.2,No
4521-YEEHE,Female,0.0,Yes,No,0.25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.7024875621890546,1594.75,No
4090-KPJIP,Female,0.0,No,No,0.041666666666666664,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.564179104477612,212.4,No
3786-WOVKF,Female,1.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.881592039800995,7677.4,No
4503-BDXBD,Male,0.0,No,No,0.15277777777777776,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.564179104477612,815.5,Yes
6086-ESGRL,Female,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0.6159203980099502,80.15,Yes
2592-HODOV,Male,0.0,No,No,0.18055555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.010447761194029848,259.65,No
3886-CERTZ,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9054726368159204,8109.8,Yes
7995-ZHHNZ,Male,0.0,Yes,No,0.5833333333333333,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),0.37661691542288556,2386.85,No
3824-RHKVR,Female,0.0,No,No,0.2361111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.014427860696517386,340.35,No
5816-SCGFC,Female,1.0,No,No,0.09722222222222221,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.32885572139303476,419.35,No
5989-AXPUC,Female,0.0,Yes,No,0.9444444444444444,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.998507462686567,7990.05,No
4979-HPRFL,Male,0.0,Yes,Yes,0.7777777777777777,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.05870646766169152,1402.25,No
8590-OHDIW,Female,0.0,Yes,Yes,0.5277777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.020398009950248763,749.35,No
8015-IHCGW,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9676616915422885,8425.15,No
2332-TODQS,Female,0.0,No,No,0.6666666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.06766169154228854,1171.5,No
9278-VZKCD,Female,1.0,Yes,No,0.7222222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9039800995024875,5647.95,No
8008-OTEZX,Female,0.0,Yes,Yes,0.4861111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.013930348258706454,708.8,No
2773-OVBPK,Male,0.0,Yes,No,0.9305555555555555,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9258706467661691,7567.2,No
5999-LCXAO,Female,0.0,No,No,0.013888888888888888,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0.11592039800995024,29.9,No
5206-XZZQI,Male,0.0,No,No,0.736111111111111,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.6203980099502486,4348.1,No
4803-LBYPN,Male,0.0,Yes,Yes,0.4722222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.025373134328358193,635.9,No
5759-RCVCB,Female,0.0,No,No,0.041666666666666664,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),0.16865671641791047,108.95,Yes
6372-RFVNS,Female,0.0,Yes,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.6024875621890546,78.8,Yes
2139-FQHLM,Male,0.0,No,No,0.2638888888888889,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,0.7134328358208956,1682.4,No
8261-GWDBQ,Female,1.0,Yes,No,0.8333333333333333,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9731343283582089,6925.9,No
1093-YSWCA,Male,0.0,No,No,0.15277777777777776,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.012935323383084563,223.15,No
8938-UMKPI,Female,0.0,No,No,0.6527777777777778,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8771144278606965,5127.95,Yes
0991-BRRFB,Male,0.0,No,No,0.25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.30995024875621885,874.8,Yes
3882-IYOIJ,Female,0.0,Yes,Yes,0.8333333333333333,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9651741293532338,6758.45,No
8749-TZYEC,Male,0.0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.06517412935323383,1874.3,No
1755-FZQEC,Male,0.0,No,No,0.5416666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.01641791044776117,791.15,No
3115-JPJDD,Female,0.0,Yes,No,0.8194444444444444,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0.6268656716417911,4639.45,No
5600-KTXFM,Male,0.0,Yes,Yes,0.027777777777777776,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.5144278606965175,143.9,No
3871-IKPYH,Male,1.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.5059701492537313,69.1,Yes
6319-IEJWJ,Male,0.0,Yes,Yes,0.2777777777777778,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7159203980099502,1776.55,Yes
9025-AOMKI,Female,0.0,No,No,0.08333333333333333,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7492537313432835,536.4,Yes
6339-TBELP,Male,0.0,No,No,0.986111111111111,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0.6781094527363184,6172,No
7964-YESJC,Female,0.0,Yes,No,0.3333333333333333,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,0.47810945273631833,1559.45,No
6173-GOLSU,Male,1.0,Yes,No,0.9305555555555555,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.7601990049751244,6079,No
5275-SQEIZ,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6228855721393034,80.85,Yes
7716-YTYHG,Female,0.0,Yes,Yes,0.6666666666666666,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,0.6348258706467661,4029.95,Yes
9938-ZREHM,Female,0.0,Yes,No,0.5138888888888888,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,0.535820895522388,2658.4,No
7950-XWOVN,Male,0.0,No,No,0.15277777777777776,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,0.16368159203980104,383.55,No
4390-KYULV,Male,0.0,Yes,No,0.041666666666666664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.02288557213930348,51.15,Yes
4647-MUZON,Female,0.0,Yes,No,0.25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.7731343283582089,1745.5,No
9702-AIUJO,Male,0.0,Yes,Yes,0.6944444444444444,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),0.2641791044776119,2230.85,No
8849-PRIQJ,Female,0.0,Yes,Yes,0.9305555555555555,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9069651741293533,7281.6,No
8851-RAGOV,Female,0.0,Yes,No,0.3472222222222222,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0.5253731343283582,1837.7,No
1304-NECVQ,Female,1.0,No,No,0.027777777777777776,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6,149.55,Yes
5396-IZEPB,Male,0.0,No,No,0.125,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.014427860696517386,180.7,No
1729-VLAZJ,Female,0.0,No,Yes,0.1388888888888889,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,0.21890547263681592,411.45,No
8285-ABVLB,Female,0.0,Yes,No,0.9722222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.015920398009950265,1328.35,No
0701-TJSEF,Male,0.0,No,No,0.125,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.49751243781094523,576.95,No
5712-VBOXD,Female,0.0,No,No,0.05555555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.018905472636815884,68.45,No
6629-LADHQ,Female,0.0,No,No,0.027777777777777776,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0.32537313432835824,123.05,No
8945-GRKHX,Female,0.0,No,Yes,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.600995024875622,78.65,Yes
1559-DTODC,Male,0.0,No,No,0.2638888888888889,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.06865671641791044,468.35,No
4797-MIWUM,Male,0.0,Yes,Yes,0.09722222222222221,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.019900497512437804,174.7,No
6959-UWKHF,Male,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.24527363184079598,42.9,Yes
8720-RQSBJ,Male,1.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2562189054726368,44,No
4537-CIBHB,Female,0.0,Yes,Yes,0.125,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.019900497512437804,172.35,No
3815-SLMEF,Female,0.0,No,No,0.041666666666666664,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.15920398009950248,139.35,Yes
5154-VEKBL,Female,0.0,No,No,0.125,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,0.40049751243781095,539.85,Yes
4324-AHJKS,Female,0.0,No,No,0.06944444444444445,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0.37363184079601985,300.4,No
4355-CVPVS,Female,0.0,Yes,Yes,0.7777777777777777,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.7029850746268657,4968,No
4495-LHSSK,Female,0.0,No,Yes,0.25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0.3920398009950249,992.7,No
5655-JSMZM,Male,1.0,No,No,0.6805555555555555,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7756218905472637,4718.25,Yes
5915-ANOEI,Male,0.0,Yes,No,0.9722222222222222,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,0.6059701492537314,5536.5,No
9861-PDSZP,Female,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8935323383084576,7806.6,No
4505-EXZHB,Female,1.0,No,No,0.08333333333333333,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.5587064676616916,434.1,Yes
7225-CBZPL,Male,1.0,Yes,No,0.2361111111111111,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7616915422885572,1563.9,No
6704-UTUKK,Male,0.0,Yes,No,0.40277777777777773,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.2751243781094527,1332.4,No
4587-VVTOX,Female,0.0,Yes,No,0.08333333333333333,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8661691542288558,545.2,Yes
2019-HDCZY,Male,0.0,Yes,No,0.875,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0.8393034825870646,6296.75,No
4652-NNHNY,Male,0.0,Yes,No,0.2222222222222222,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.553233830845771,1284.2,Yes
8788-DOXSU,Male,0.0,No,No,0.8194444444444444,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),0.42885572139303485,3645.5,No
7404-JLKQG,Female,0.0,No,No,0.041666666666666664,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.3910447761194029,161.45,No
7421-ZLUPA,Female,0.0,No,No,0.1111111111111111,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.10945273631840796,226.95,No
8972-HJWNV,Female,1.0,Yes,No,0.09722222222222221,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6597014925373134,646.85,Yes
3274-NSDWE,Female,0.0,No,No,0.9444444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.013432835820895522,1441.65,No
2632-IVXVF,Female,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9303482587064676,7511.3,No
3692-JHONH,Female,1.0,Yes,No,0.7222222222222222,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.8781094527363184,5621.85,No
8915-NNTRC,Male,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8900497512437812,7919.8,No
